# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<turn>,<visibility>
28132,10760,0,0,0,0,0,1
28134,10757,0,0,0,0,0,1
28130,10752,0,0,0,0,0,1
28126,10749,0,0,0,0,0,1
28123,10747,0,0,0,0,0,1
28121,10748,0,0,0,0,0,1
28122,10749,0,0,0,0,0,1
28120,10749,0,0,0,0,0,1
28120,10747,0,0,0,0,0,1
28120,10747,0,0,0,0,0,1
28117,10747,0,0,0,0,0,1
28113,10744,0,0,0,0,0,1
28114,10745,0,0,0,0,0,1
28113,10746,0,0,0,0,0,1
28111,10744,0,0,0,0,0,1
28107,10742,0,0,0,0,0,1
28103,10739,0,0,0,0,0,1
28099,10737,0,0,0,0,0,1
28096,10736,0,0,0,0,0,1
28094,10737,0,0,0,0,0,1
28094,10738,0,0,0,0,0,1
28091,10738,0,0,0,0,0,1
28089,10737,0,0,0,0,0,1
28088,10736,0,0,0,0,0,1
28091,10737,0,0,0,0,0,1
28090,10739,0,0,0,0,0,1
28088,10740,0,0,0,0,0,1
28087,10739,0,0,0,0,0,1
28087,10739,0,0,0,0,0,1
28088,10741,0,0,0,0,0,1
28087,10744,0,0,0,0,0,1
28090,10743,0,0,0,0,0,1
28085,10742,0,0,0,0,0,1
28082,10741,0,0,0,0,0,1
28079,10743,0,0,0,0,0,1
28075,10746,0,0,0,0,0,1
28070,10749,0,0,0,0,0,1
28069,10752,0,0,0,0,0,1
28066,10754,0,0,0,0,0,1
28067,10754,0,0,0,0,0,1
28070,10755,0,0,0,0,0,1
28067,10755,0,0,0,0,0,1
28067,10754,0,0,0,0,0,1
28067,10753,0,0,0,0,0,1
28068,10755,0,0,0,0,0,1
28067,10755,0,0,0,0,0,1
28063,10754,0,0,0,0,0,1
28060,10751,0,0,0,0,0,1
28059,10748,0,0,0,0,0,1
28057,10747,0,0,0,0,0,1
28054,10748,0,0,0,0,0,1
28056,10748,0,0,0,0,0,1
28057,10752,0,0,0,0,0,1
28055,10750,0,0,0,0,0,1
28057,10749,0,0,0,0,0,1
28061,10750,0,0,0,0,0,1
28060,10749,0,0,0,0,0,1
28061,10748,0,0,0,0,0,1
28061,10747,0,0,0,0,0,1
28062,10747,0,0,0,0,0,1
28063,10748,0,0,0,0,0,1
28063,10748,0,0,0,0,0,1
28063,10748,0,0,0,0,0,1
28063,10749,0,0,0,0,0,1
28063,10748,0,0,0,0,0,1
28063,10748,0,0,0,0,0,1
28062,10747,0,0,0,0,0,1
28062,10747,0,0,0,0,0,1
28061,10747,0,0,0,0,0,1
28061,10747,0,0,0,0,0,1
28062,10747,0,0,0,0,0,1
28064,10746,0,0,0,0,0,1
28063,10747,0,0,0,0,0,1
28061,10746,0,0,0,0,0,1
28056,10747,0,0,0,0,0,1
28057,10745,0,0,0,0,0,1
28059,10749,0,0,0,0,0,1
28058,10750,0,0,0,0,0,1
28058,10751,0,0,0,0,0,1
28059,10751,0,0,0,0,0,1
28059,10752,0,0,0,0,0,1
28058,10754,0,0,0,0,0,1
28060,10754,0,0,0,0,0,1
28063,10753,0,0,0,0,0,1
28063,10752,0,0,0,0,0,1
28067,10751,0,0,0,0,0,1
28067,10751,0,0,0,0,0,1
28067,10751,0,0,0,0,0,1
28067,10751,0,0,0,0,0,1
28070,10751,0,0,0,0,0,1
28067,10750,0,0,0,0,0,1
28067,10751,0,0,0,0,0,1
28066,10750,0,0,0,0,0,1
28064,10749,0,0,0,0,0,1
28064,10751,0,0,0,0,0,1
28063,10754,0,0,0,0,0,1
28062,10758,0,0,0,0,0,1
28061,10762,0,0,0,0,0,1
28062,10762,0,0,0,0,0,1
28062,10763,0,0,0,0,0,1
28062,10767,0,0,0,0,0,1
28062,10769,0,0,0,0,0,1
28064,10772,0,0,0,0,0,1
28063,10774,0,0,0,0,0,1
28059,10777,0,0,0,0,0,1
28061,10774,0,0,0,0,0,1
28060,10774,0,0,0,0,0,1
28059,10774,0,0,0,0,0,1
28056,10777,0,0,0,0,0,1
28058,10777,0,0,0,0,0,1
28058,10777,0,0,0,0,0,1
28058,10777,0,0,0,0,0,1
28059,10775,0,0,0,0,0,1
28060,10778,0,0,0,0,0,1
28059,10779,0,0,0,0,0,1
28059,10782,0,0,0,0,0,1
28060,10787,0,0,0,0,0,1
28060,10789,0,0,0,0,0,1
28059,10788,0,0,0,0,0,1
28058,10790,0,0,0,0,0,1
28058,10791,0,0,0,0,0,1
28057,10793,0,0,0,0,0,1
28055,10796,0,0,0,0,0,1
28054,10799,0,0,0,0,0,1
28052,10801,0,0,0,0,0,1
28049,10804,0,0,0,0,0,1
28047,10806,0,0,0,0,0,1
28048,10807,0,0,0,0,0,1
28048,10808,0,0,0,0,0,1
28047,10808,0,0,0,0,0,1
28051,10806,0,0,0,0,0,1
28052,10805,0,0,0,0,0,1
28051,10805,0,0,0,0,0,1
28051,10805,0,0,0,0,0,1
28053,10805,0,0,0,0,0,1
28051,10804,0,0,0,0,0,1
28051,10804,0,0,0,0,0,1
28051,10805,0,0,0,0,0,1
28051,10805,0,0,0,0,0,1
28047,10808,0,0,0,0,0,1
28046,10811,0,0,0,0,0,1
28044,10812,0,0,0,0,0,1
28045,10814,0,0,0,0,0,1
28045,10816,0,0,0,0,0,1
28045,10818,0,0,0,0,0,1
28044,10821,0,0,0,0,0,1
28045,10823,0,0,0,0,0,1
28046,10825,0,0,0,0,0,1
28047,10827,0,0,0,0,0,1
28050,10829,0,0,0,0,0,1
28052,10831,0,0,0,0,0,1
28053,10835,0,0,0,0,0,1
28055,10839,0,0,0,0,0,1
28058,10841,0,0,0,0,0,1
28060,10842,0,0,0,0,0,1
28063,10847,0,0,0,0,0,1
28061,10849,0,0,0,0,0,1
28062,10848,0,0,0,0,0,1
28059,10848,0,0,0,0,0,1
28059,10848,0,0,0,0,0,1
28060,10842,0,0,0,0,0,1
28059,10839,0,0,0,0,0,1
28058,10839,0,0,0,0,0,1
28057,10839,0,0,0,0,0,1
28058,10839,0,0,0,0,0,1
28058,10839,0,0,0,0,0,1
28060,10844,0,0,0,0,0,1
28061,10849,0,0,0,0,0,1
28065,10849,0,0,0,0,0,1
28066,10845,0,0,0,0,0,1
28070,10849,0,0,0,0,0,1
28072,10850,0,0,0,0,0,1
28074,10851,0,0,0,0,0,1
28080,10854,0,0,0,0,0,1
28086,10856,0,0,0,0,0,1
28087,10856,0,0,0,0,0,1
28087,10858,0,0,0,0,0,1
